cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
MEER0107 Frankly non of the party is my favorite and I don't dislike any one Be sure that I have vote,2019-01-31 23:56:47,86,https://pbs.twimg.com/profile_images/1075406491945820161/1IqtQNRz_normal.jpg,0,positive,MEER0107 @rwac48 Frankly non of the party is my favorite and I don't  dislike any one.  Be sure that I have vote… https://t.co/wlxnkLmESB,1091123155983167488,P K Subudhi,https://twitter.com/pkubudhi,Mumbai
vyaspandana BJP given job only to who voted BJP Why they give job to people who voted to congress ?? So they,2019-01-31 23:56:42,113,https://pbs.twimg.com/profile_images/1082437906801733632/nqeeRnYB_normal.jpg,0,neutral,vyaspandana BJP given job only to who voted BJP. Why they give job to people who voted to congress ???  So they… https://t.co/YSAOHpwxLQ,1091123136098009088,Maruthi,https://twitter.com/Maruthi92257834,Mumbai
davakhilesh only bjp sapoted,2019-01-31 23:56:36,0,https://pbs.twimg.com/profile_images/1088148685492342784/YxGenDmT_normal.jpg,0,neutral,davakhilesh only bjp sapoted,1091123109657161733,Amitpandayamit,https://twitter.com/amitpandayamit,Bengaluru
BJP क “सबस कमज़ोर कड़ी ह मज़बू साबि ह रह है खट्ट सरका क सालो स अलोकप्रि बताय ज रह है....लेकि हा क पं…,2019-01-31 23:56:31,423,https://pbs.twimg.com/profile_images/970349662954840065/5WbYcJdw_normal.jpg,804,neutral,@manakgupta: BJP की “सबसे कमज़ोरी कड़ी” ही मज़बूत साबित हो रही है. खट्टर सरकार को सालों से अलोकप्रिय बताया जा रहा है....लेकिन हाल के पं…,1091123089910321152,kaushal rai,https://twitter.com/kaushal__rai,Hyderabad
The BJP monkeys #CBNArmyMangalagiri #CBNArmyGuntur #CBNArmy #TDPforDevelopment #TDP,2019-01-31 23:56:19,221,https://pbs.twimg.com/profile_images/1013643094279929856/Io_C2evw_normal.jpg,3,neutral,"@TDPInAPAndTS: The BJP monkeys

#CBNArmyMangalagiri #CBNArmyGuntur #CBNArmy #TDPforDevelopment #TDP https://t.co/Fr3v8ANmZw",1091123041713631232,MURALI PRASAD,https://twitter.com/bmuraliprasad,Hyderabad
_na _ _Bento ลองฟั i won't let you go ver.reggaeton remix กั cold เราชอบอ่ คือฟังแล้วติดหูครั้งแรกเล อันนี้ชอบส่…,2019-01-31 23:56:19,4,https://pbs.twimg.com/profile_images/1090844579354431490/nvdiBGrs_normal.jpg,15,negative,@wo_na: @ipeachyiii__ @BJP_Bento ลองฟัง i won't let you go ver.reggaeton remix กับ cold เราชอบอ่ะ คือฟังแล้วติดหูครั้งแรกเลย อันนี้ชอบส่…,1091123041642266624,ท้องฟ้ารักพิม้าค ☁️,https://twitter.com/markbamfrvka,Bengaluru
_thangboi Cong have been utter fools BJP knows how to do things 1 Stop releasing data 2 Change me…,2019-01-31 23:56:17,266,https://pbs.twimg.com/profile_images/917197337318981633/DMMOYQUj_normal.jpg,59,neutral,"@BulwarkBoy: @mate_thangboi @BloombergQuint Cong have been utter fools

BJP knows how to do things 

1. Stop releasing data
2. Change me…",1091123033593376768,Dr.M.K.Ajit Kumar,https://twitter.com/Ajitmittayil17,Bengaluru
I thank the people of Jind for blessing This is a seat where the Party has never won before Glad to see th…,2019-01-31 23:56:14,647,https://pbs.twimg.com/profile_images/1069089059522392065/us4L4Tr5_normal.jpg,8173,positive,@narendramodi: I thank the people of Jind for blessing @BJP4Haryana. This is a seat where the Party has never won before. Glad to see th…,1091123021040021505,nikhil Agarwal,https://twitter.com/jiten2612,Bengaluru
_ Hello Rahul Ji BJP has created somewhere around 12cr jobs in last 4.5 years The report that you refer to is unpublished and…,2019-01-31 23:56:14,302,https://pbs.twimg.com/profile_images/1014564416002633729/tT0pk9SR_normal.jpg,2461,neutral,"@muglikar_: Hello Rahul Ji
BJP has created somewhere around 12cr jobs in last 4.5 years. The report that you refer to is unpublished and…",1091123019207135232,HateTukdeTukdeGang,https://twitter.com/Fakeliberal001,Mumbai
The last thing the BJP needs on this question is more “nuance. It should instead make an honest admission that demone…,2019-01-31 23:56:12,435,https://pbs.twimg.com/profile_images/564496790439739392/0PdowbUH_normal.jpeg,271,positive,@dhume: @TheJaggi The last thing the BJP needs on this question is more “nuance.” It should instead make an honest admission that demone…,1091123010168332289,Chirag Shekhar,https://twitter.com/chiragshekhar,Hyderabad
_Hind Christian pastors in TN is doing prayer meeting &amp asking Christians to vote aganist BJP in 2019.If we allow Christian conv…,2019-01-31 23:56:08,121,https://pbs.twimg.com/profile_images/959382218744283138/Hp9didOQ_normal.jpg,93,neutral,@Remesh_Hind: Christian pastors in TN is doing prayer meeting &amp; asking Christians to vote aganist BJP in 2019.If we allow Christian conv…,1091122992904433664,Sachin.D.Pai,https://twitter.com/sachindpai,Kolkata
Breaking news BJP’s Badwani Mandal chief Manoj Thakre murder case in MP cracked Four Contract killers arrested BJP…,2019-01-31 23:55:43,358,https://pbs.twimg.com/profile_images/899163850917896192/CSQDb84m_normal.jpg,2256,neutral,@sardesairajdeep: Breaking news: BJP’s Badwani Mandal chief Manoj Thakre murder case in MP cracked.  Four Contract killers arrested. BJP…,1091122890618097667,Nandini Sharma,https://twitter.com/NandiniRohit,Mumbai
Congress workers created ruckus &amp damaged property stating EVM tampering as their leader Randeep Surjewala lost in Jind BJP…,2019-01-31 23:55:41,115,https://pbs.twimg.com/profile_images/935904192538984448/0ktujsbM_normal.jpg,3280,neutral,"@AskAnshul: Congress workers created ruckus &amp; damaged property stating EVM tampering as their leader Randeep Surjewala lost in Jind

BJP…",1091122879217860608,Shyam / श्याम,https://twitter.com/ssunder1985,Hyderabad
#ModiBringsBack #DisruptionOfcorruption Noose is getting tighter! Anti corruption crusader PM is weeding ou…,2019-01-31 23:55:40,341,https://pbs.twimg.com/profile_images/1071771150018068480/EQd_sIjU_normal.jpg,102,neutral,"@vanitajain21: #ModiBringsBack
#DisruptionOfcorruption
Noose is getting tighter!
Anti corruption crusader PM @narendramodi is weeding ou…",1091122874830721024,vikas,https://twitter.com/GoodVicky4,Kolkata
पूर #BJP ज #HowIsTheJosh क फ़िल्म डायलॉ मे मदहो थ त दे क नौजवानो न पू दिय #HowIsTheJobs ? #भाजप वाल सक…,2019-01-31 23:55:39,43,https://pbs.twimg.com/profile_images/1033374237552254983/rLiSiSGm_normal.jpg,582,neutral,"@sanjaynirupam: पूरी #BJP जब #HowIsTheJosh के फ़िल्मी डायलॉग में मदहोश थी 
तब देश के नौजवानों ने पूछ दिया #HowIsTheJobs ?
#भाजपा वाले सक…",1091122874080002048,Satpal Rose,https://twitter.com/satpal_rose,Delhi
The aim of RTE was to kill low cost schooling plus cement monopoly of Christian control on education What kind of Orwellian…,2019-01-31 23:55:36,120,https://pbs.twimg.com/profile_images/1086254166576492546/brlOiwq__normal.jpg,436,positive,@sankrant: The aim of RTE was to kill low cost schooling plus cement monopoly of Christian control on education. What kind of Orwellian…,1091122861496913920,सत्यनारायण गोविंदराजन,https://twitter.com/gsatyanarayanag,Mumbai
This was Bengal And this is how they treated rioters They stood firm against sanghis and all others of their ilk Now Mam…,2019-01-31 23:55:33,2953,https://pbs.twimg.com/profile_images/925785469282951168/JZg8UcF3_normal.jpg,85,negative,@unoffarnab: This was Bengal. And this is how they treated rioters. They stood firm against sanghis and all others of their ilk. Now Mam…,1091122846380761091,LONG LIVE SYRIA,https://twitter.com/flagrantdolphin,Delhi
Congress daily spreads a lie and then Pidi Media does Debate on the agenda set by Congress. BJP shld either boycott such…,2019-01-31 23:55:30,318,https://pbs.twimg.com/profile_images/921350612813365248/jtHOy4GM_normal.jpg,120,neutral,"@iAnkurSingh: Congress daily spreads a lie and then Pidi Media does Debate on the agenda set by Congress.

BJP shld either boycott such…",1091122834858901504,🚩🚩 जय श्रीराम 🚩🚩,https://twitter.com/JaiShreeRam__,Hyderabad
#मुंब मे 9 ला फर्ज वोटरो क खुलास स सवालो क घेर मे #बीजेपी #कांग्रे हु हमलावर! #LokSabhaElections2019 #BJ…,2019-01-31 23:55:30,43,https://pbs.twimg.com/profile_images/1033374237552254983/rLiSiSGm_normal.jpg,54,neutral,"@SanjayKhatane: #मुंबई में 9 लाख फर्जी वोटरों के खुलासे से सवालों के घेरे में #बीजेपी, #कांग्रेस हुई हमलावर!
#LokSabhaElections2019 
#BJ…",1091122833143615488,Satpal Rose,https://twitter.com/satpal_rose,Bengaluru
"Participated in BJP City Office Bearers &amp Assembly Convenors Meeting at BJP city Office,Barkatpura …",2019-01-31 23:55:22,160,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,5,neutral,"@RaoMlc: Participated in BJP City Office Bearers &amp; Assembly Convenors  Meeting at BJP city Office,Barkatpura. @BJP4India @BJP4Telangana…",1091122802420142080,Rajesh,https://twitter.com/rajeshisin1,Bengaluru
_89 அன்புள் ஜனநாயகத்தின மீத நம்பிக்க கொண் நண்பர்களே அனைத்த BJP வலதுசார கும்பல்களும “காந்த மறைவு என்ற எழுதுகிறேன.…,2019-01-31 23:55:19,214,https://pbs.twimg.com/profile_images/1094106429017841664/QBsNILOf_normal.jpg,176,neutral,"@sanlin_89: அன்புள்ள ஜனநாயகத்தின் மீது நம்பிக்கை கொண்ட நண்பர்களே! 

அனைத்து BJP வலதுசாரி கும்பல்களும் “காந்தி மறைவு” என்று எழுதுகிறேன.…",1091122790059646976,Anusya,https://twitter.com/Anusya01,Kolkata
ahid_siddiqui No Muslim wants BJP to come back to power in 2019 Hence this is your wishful thinking.,2019-01-31 23:55:18,19,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,positive,ahid_siddiqui No Muslim wants BJP to come back to power in 2019. Hence this is your wishful thinking.,1091122784250384384,sankar prosad mitra,https://twitter.com/sankarmtr9,Bengaluru
In 2019 if you vote for BJP It's like purchasing a bullet proof jacket to a soldier guarding the Nation But if the vote is…,2019-01-31 23:55:12,826,https://pbs.twimg.com/profile_images/1094160158144393218/FuDc2xCt_normal.jpg,1146,neutral,"@mvmeet: In 2019 if you vote for BJP, 

It's like purchasing a bullet proof jacket to a soldier guarding the Nation

But if the vote is…",1091122760296718337,Remesh Ramachandran,https://twitter.com/Remesh_Hind,Mumbai
"यद आ चुना स पूर् दे म सांप्रदायि दंग होत ह त इसक दोष राजस्थान,छत्तीसगढ औ मध्यप्रदे क हिन्द भ होंग जिन्…",2019-01-31 23:55:11,47312,https://pbs.twimg.com/profile_images/1078693748668694530/bxZdF_Pp_normal.jpg,134,neutral,"@UChurasia: यदि आम चुनाव से पूर्व देश मे सांप्रदायिक दंगे होते है तो इसके दोषी राजस्थान,छत्तीसगढ़ और मध्यप्रदेश के हिन्दू भी होंगे जिन्…",1091122754093346816,Chetan Barot,https://twitter.com/barotchetan99,Delhi
P4India Well explain the issues with your understanding and do not call it fakenews There are many people con,2019-01-31 23:55:07,5,https://pbs.twimg.com/profile_images/948010700156239873/I-_k59rv_normal.jpg,0,positive,"P4India Well, explain the issues with your understanding and do not call it fakenews!  There are many people con… https://t.co/PwwzJ9KO9V",1091122736473075712,Amitava Dhar,https://twitter.com/AmitavaDhar,Kolkata
BJP is keen to retain its alliances with smaller parties in regions where it has not been able to emerge as a f,2019-01-31 23:55:00,3009502,https://pbs.twimg.com/profile_images/1064599601553047558/s09zzXz4_normal.jpg,2,positive, BJP is keen to retain its alliances with smaller parties in regions where it has not been able to emerge as a f… https://t.co/E6hfDOc2aE,1091122708019142657,The Indian Express,https://twitter.com/IndianExpress,Delhi
The reason Manohar Parrikar with his Serious illness has to continue like this is because he cant be replaced as there is infig…,2019-01-31 23:54:46,83,https://pbs.twimg.com/profile_images/953701123990237184/SDUHzV0t_normal.jpg,438,negative,@Joydas: The reason Manohar Parrikar with his Serious illness has to continue like this is because he cant be replaced as there is infig…,1091122648225058817,Bull-leh-Chacha,https://twitter.com/bulletchacha,Mumbai
BJP slams Shashi Tharoor for tweet over 'Hindutva ideology dividing country India News Times of India,2019-01-31 23:54:45,546,https://pbs.twimg.com/profile_images/973989112830029824/57V8zTI0_normal.jpg,133,neutral,@sambitswaraj: BJP slams Shashi Tharoor for tweet over 'Hindutva ideology dividing country' | India News - Times of India https://t.co/C…,1091122646345932800,gadwal mallikarjuna,https://twitter.com/gadwalmallu,Bengaluru
_ET The new Congress Govt in Rajasthan unlikely to implement farm loan waiver before 2019 elections CM Ashok Gehlot blame…,2019-01-31 23:54:44,80,https://pbs.twimg.com/profile_images/1217846202/173742_100000052534478_1442119_q_normal.jpg,115,negative,"@AmanKayamHai_ET: The new Congress Govt in Rajasthan unlikely to implement farm loan waiver before 2019 elections, CM Ashok Gehlot blame…",1091122640926986241,akshat.kashyap,https://twitter.com/monty3108,Mumbai
